event_ts,event_ts_timezone,cycle_time,missing_activity,wrong_sequence,missed_activities,total_activities,activities,worker_presence,worker_absent,process_time,idle_time,target_cycle_time,batch_size,device_id,product_code,product_description,workstation_id,workstation_name,workstation_description,camera_id,camera_name,pos,cm_site,building_floor_line,qpl,line_side,shift,op_id
2022-04-14 09:17:36,2022-04-14 09:17:36,47.46000000000001,complete,correct,0,11,"{""Step 1"": {""event_ts"": 1649927824, ""event_ts_timezone"": 1649927824, ""time"": 15.34, ""sequence"": 1, ""name"": ""01_waiting"", ""lean"": ""NVA"", ""target_time"": 10}, ""Step 2"": {""event_ts"": 1649927825, ""event_ts_timezone"": 1649927825, ""time"": 0.89, ""sequence"": 2, ""name"": ""02_pick up"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 3"": {""event_ts"": 1649927827, ""event_ts_timezone"": 1649927827, ""time"": 2.32, ""sequence"": 3, ""name"": ""03_place on fixture"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 4"": {""event_ts"": 1649927829, ""event_ts_timezone"": 1649927829, ""time"": 2.2, ""sequence"": 4, ""name"": ""04_pick up tool"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 5"": {""event_ts"": 1649927830, ""event_ts_timezone"": 1649927830, ""time"": 0.81, ""sequence"": 5, ""name"": ""05_pick up screw"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 6"": {""event_ts"": 1649927834, ""event_ts_timezone"": 1649927834, ""time"": 4.11, ""sequence"": 6, ""name"": ""06_place scew"", ""lean"": ""VA"", ""target_time"": 5}, ""Step 7"": {""event_ts"": 1649927846, ""event_ts_timezone"": 1649927846, ""time"": 11.11, ""sequence"": 7, ""name"": ""07_screw operation"", ""lean"": ""VA"", ""target_time"": 10}, ""Step 8"": {""event_ts"": 1649927846, ""event_ts_timezone"": 1649927846, ""time"": 0.95, ""sequence"": 8, ""name"": ""08_put back tool"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 9"": {""event_ts"": 1649927850, ""event_ts_timezone"": 1649927850, ""time"": 3.08, ""sequence"": 9, ""name"": ""09_remove from fixture"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 10"": {""event_ts"": 1649927855, ""event_ts_timezone"": 1649927855, ""time"": 5.73, ""sequence"": 10, ""name"": ""10_inspection"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 11"": {""event_ts"": 1649927856, ""event_ts_timezone"": 1649927856, ""time"": 0.92, ""sequence"": 11, ""name"": ""11_return item"", ""lean"": ""RNVA"", ""target_time"": 1}}",47.46000000000001,0,-1,-1,40.0,1,0123,phone2022,phone2022-description,1,AE-33,LXKS_C02-2FT-02_2_A_AE-33_0700-1800,2,CAM_001,1,LXKS,C02-2FT-02,2,A,0700-1800,2-0700-1800
2022-04-14 09:18:26,2022-04-14 09:18:26,49.83,complete,correct,0,11,"{""Step 1"": {""event_ts"": 1649927867, ""event_ts_timezone"": 1649927867, ""time"": 10.33, ""sequence"": 1, ""name"": ""01_waiting"", ""lean"": ""NVA"", ""target_time"": 10}, ""Step 2"": {""event_ts"": 1649927868, ""event_ts_timezone"": 1649927868, ""time"": 0.98, ""sequence"": 2, ""name"": ""02_pick up"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 3"": {""event_ts"": 1649927870, ""event_ts_timezone"": 1649927870, ""time"": 2.15, ""sequence"": 3, ""name"": ""03_place on fixture"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 4"": {""event_ts"": 1649927876, ""event_ts_timezone"": 1649927876, ""time"": 6.43, ""sequence"": 4, ""name"": ""04_pick up tool"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 5"": {""event_ts"": 1649927877, ""event_ts_timezone"": 1649927877, ""time"": 0.93, ""sequence"": 5, ""name"": ""05_pick up screw"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 6"": {""event_ts"": 1649927884, ""event_ts_timezone"": 1649927884, ""time"": 7.2, ""sequence"": 6, ""name"": ""06_place scew"", ""lean"": ""VA"", ""target_time"": 5}, ""Step 7"": {""event_ts"": 1649927894, ""event_ts_timezone"": 1649927894, ""time"": 9.85, ""sequence"": 7, ""name"": ""07_screw operation"", ""lean"": ""VA"", ""target_time"": 10}, ""Step 8"": {""event_ts"": 1649927896, ""event_ts_timezone"": 1649927896, ""time"": 1.58, ""sequence"": 8, ""name"": ""08_put back tool"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 9"": {""event_ts"": 1649927899, ""event_ts_timezone"": 1649927899, ""time"": 3.11, ""sequence"": 9, ""name"": ""09_remove from fixture"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 10"": {""event_ts"": 1649927904, ""event_ts_timezone"": 1649927904, ""time"": 5.5, ""sequence"": 10, ""name"": ""10_inspection"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 11"": {""event_ts"": 1649927906, ""event_ts_timezone"": 1649927906, ""time"": 1.77, ""sequence"": 11, ""name"": ""11_return item"", ""lean"": ""RNVA"", ""target_time"": 1}}",49.83,0,-1,-1,40.0,1,0123,phone2022,phone2022-description,1,AE-33,LXKS_C02-2FT-02_2_A_AE-33_0700-1800,2,CAM_001,1,LXKS,C02-2FT-02,2,A,0700-1800,2-0700-1800
2022-04-14 09:19:11,2022-04-14 09:19:11,44.81,complete,correct,0,11,"{""Step 1"": {""event_ts"": 1649927917, ""event_ts_timezone"": 1649927917, ""time"": 11.02, ""sequence"": 1, ""name"": ""01_waiting"", ""lean"": ""NVA"", ""target_time"": 10}, ""Step 2"": {""event_ts"": 1649927919, ""event_ts_timezone"": 1649927919, ""time"": 2.22, ""sequence"": 2, ""name"": ""02_pick up"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 3"": {""event_ts"": 1649927921, ""event_ts_timezone"": 1649927921, ""time"": 2.07, ""sequence"": 3, ""name"": ""03_place on fixture"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 4"": {""event_ts"": 1649927926, ""event_ts_timezone"": 1649927926, ""time"": 4.29, ""sequence"": 4, ""name"": ""04_pick up tool"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 5"": {""event_ts"": 1649927926, ""event_ts_timezone"": 1649927926, ""time"": 0.85, ""sequence"": 5, ""name"": ""05_pick up screw"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 6"": {""event_ts"": 1649927931, ""event_ts_timezone"": 1649927931, ""time"": 4.41, ""sequence"": 6, ""name"": ""06_place scew"", ""lean"": ""VA"", ""target_time"": 5}, ""Step 7"": {""event_ts"": 1649927943, ""event_ts_timezone"": 1649927943, ""time"": 11.99, ""sequence"": 7, ""name"": ""07_screw operation"", ""lean"": ""VA"", ""target_time"": 10}, ""Step 8"": {""event_ts"": 1649927944, ""event_ts_timezone"": 1649927944, ""time"": 1.18, ""sequence"": 8, ""name"": ""08_put back tool"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 9"": {""event_ts"": 1649927947, ""event_ts_timezone"": 1649927947, ""time"": 2.5, ""sequence"": 9, ""name"": ""09_remove from fixture"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 10"": {""event_ts"": 1649927950, ""event_ts_timezone"": 1649927950, ""time"": 3.34, ""sequence"": 10, ""name"": ""10_inspection"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 11"": {""event_ts"": 1649927951, ""event_ts_timezone"": 1649927951, ""time"": 0.94, ""sequence"": 11, ""name"": ""11_return item"", ""lean"": ""RNVA"", ""target_time"": 1}}",44.81,0,-1,-1,40.0,1,0123,phone2022,phone2022-description,1,AE-33,LXKS_C02-2FT-02_2_A_AE-33_0700-1800,2,CAM_001,1,LXKS,C02-2FT-02,2,A,0700-1800,2-0700-1800
2022-04-14 09:20:07,2022-04-14 09:20:07,56.54,complete,correct,0,11,"{""Step 1"": {""event_ts"": 1649927963, ""event_ts_timezone"": 1649927963, ""time"": 11.78, ""sequence"": 1, ""name"": ""01_waiting"", ""lean"": ""NVA"", ""target_time"": 10}, ""Step 2"": {""event_ts"": 1649927963, ""event_ts_timezone"": 1649927963, ""time"": 0.87, ""sequence"": 2, ""name"": ""02_pick up"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 3"": {""event_ts"": 1649927967, ""event_ts_timezone"": 1649927967, ""time"": 3.18, ""sequence"": 3, ""name"": ""03_place on fixture"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 4"": {""event_ts"": 1649927970, ""event_ts_timezone"": 1649927970, ""time"": 3.55, ""sequence"": 4, ""name"": ""04_pick up tool"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 5"": {""event_ts"": 1649927972, ""event_ts_timezone"": 1649927972, ""time"": 1.29, ""sequence"": 5, ""name"": ""05_pick up screw"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 6"": {""event_ts"": 1649927982, ""event_ts_timezone"": 1649927982, ""time"": 10.37, ""sequence"": 6, ""name"": ""06_place scew"", ""lean"": ""VA"", ""target_time"": 5}, ""Step 7"": {""event_ts"": 1649927998, ""event_ts_timezone"": 1649927998, ""time"": 15.84, ""sequence"": 7, ""name"": ""07_screw operation"", ""lean"": ""VA"", ""target_time"": 10}, ""Step 8"": {""event_ts"": 1649927999, ""event_ts_timezone"": 1649927999, ""time"": 0.88, ""sequence"": 8, ""name"": ""08_put back tool"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 9"": {""event_ts"": 1649928001, ""event_ts_timezone"": 1649928001, ""time"": 2.67, ""sequence"": 9, ""name"": ""09_remove from fixture"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 10"": {""event_ts"": 1649928006, ""event_ts_timezone"": 1649928006, ""time"": 4.92, ""sequence"": 10, ""name"": ""10_inspection"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 11"": {""event_ts"": 1649928007, ""event_ts_timezone"": 1649928007, ""time"": 1.19, ""sequence"": 11, ""name"": ""11_return item"", ""lean"": ""RNVA"", ""target_time"": 1}}",56.54,0,-1,-1,40.0,1,0123,phone2022,phone2022-description,1,AE-33,LXKS_C02-2FT-02_2_A_AE-33_0700-1800,2,CAM_001,1,LXKS,C02-2FT-02,2,A,0700-1800,2-0700-1800
2022-04-14 09:20:45,2022-04-14 09:20:45,38.01,complete,wrong,0,11,"{""Step 1"": {""event_ts"": 1649928017, ""event_ts_timezone"": 1649928017, ""time"": 10.05, ""sequence"": 1, ""name"": ""01_waiting"", ""lean"": ""NVA"", ""target_time"": 10}, ""Step 2"": {""event_ts"": 1649928019, ""event_ts_timezone"": 1649928019, ""time"": 1.34, ""sequence"": 2, ""name"": ""02_pick up"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 3"": {""event_ts"": 1649928021, ""event_ts_timezone"": 1649928021, ""time"": 2.26, ""sequence"": 3, ""name"": ""03_place on fixture"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 4"": {""event_ts"": 1649928024, ""event_ts_timezone"": 1649928024, ""time"": 2.5, ""sequence"": 4, ""name"": ""04_pick up tool"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 5"": {""event_ts"": 1649928024, ""event_ts_timezone"": 1649928024, ""time"": 0.9, ""sequence"": 5, ""name"": ""05_pick up screw"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 6"": {""event_ts"": 1649928029, ""event_ts_timezone"": 1649928029, ""time"": 4.8, ""sequence"": 6, ""name"": ""06_place scew"", ""lean"": ""VA"", ""target_time"": 5}, ""Step 7"": {""event_ts"": 1649928040, ""event_ts_timezone"": 1649928040, ""time"": 10.84, ""sequence"": 7, ""name"": ""07_screw operation"", ""lean"": ""VA"", ""target_time"": 10}, ""Step 8"": {""event_ts"": -1, ""event_ts_timezone"": -1, ""time"": 0, ""name"": ""08_put back tool"", ""sequence"": -1, ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 9"": {""event_ts"": 1649928043, ""event_ts_timezone"": 1649928043, ""time"": 3.32, ""sequence"": 8, ""name"": ""09_remove from fixture"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 10"": {""event_ts"": -1, ""event_ts_timezone"": -1, ""time"": 0, ""name"": ""10_inspection"", ""sequence"": -1, ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 11"": {""event_ts"": 1649928045, ""event_ts_timezone"": 1649928045, ""time"": 2.0, ""sequence"": 9, ""name"": ""11_return item"", ""lean"": ""RNVA"", ""target_time"": 1}}",38.01,0,-1,-1,40.0,1,0123,phone2022,phone2022-description,1,AE-33,LXKS_C02-2FT-02_2_A_AE-33_0700-1800,2,CAM_001,1,LXKS,C02-2FT-02,2,A,0700-1800,2-0700-1800
2022-04-14 09:21:29,2022-04-14 09:21:29,43.54999999999999,complete,wrong,0,11,"{""Step 1"": {""event_ts"": 1649928056, ""event_ts_timezone"": 1649928056, ""time"": 10.79, ""sequence"": 1, ""name"": ""01_waiting"", ""lean"": ""NVA"", ""target_time"": 10}, ""Step 2"": {""event_ts"": 1649928057, ""event_ts_timezone"": 1649928057, ""time"": 1.11, ""sequence"": 2, ""name"": ""02_pick up"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 3"": {""event_ts"": 1649928060, ""event_ts_timezone"": 1649928060, ""time"": 2.29, ""sequence"": 3, ""name"": ""03_place on fixture"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 4"": {""event_ts"": 1649928062, ""event_ts_timezone"": 1649928062, ""time"": 2.54, ""sequence"": 4, ""name"": ""04_pick up tool"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 5"": {""event_ts"": 1649928063, ""event_ts_timezone"": 1649928063, ""time"": 1.21, ""sequence"": 5, ""name"": ""05_pick up screw"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 6"": {""event_ts"": 1649928070, ""event_ts_timezone"": 1649928070, ""time"": 6.58, ""sequence"": 6, ""name"": ""06_place scew"", ""lean"": ""VA"", ""target_time"": 5}, ""Step 7"": {""event_ts"": 1649928082, ""event_ts_timezone"": 1649928082, ""time"": 11.69, ""sequence"": 7, ""name"": ""07_screw operation"", ""lean"": ""VA"", ""target_time"": 10}, ""Step 8"": {""event_ts"": 1649928082, ""event_ts_timezone"": 1649928082, ""time"": 0.87, ""sequence"": 8, ""name"": ""08_put back tool"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 9"": {""event_ts"": 1649928088, ""event_ts_timezone"": 1649928088, ""time"": 5.34, ""sequence"": 9, ""name"": ""09_remove from fixture"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 10"": {""event_ts"": -1, ""event_ts_timezone"": -1, ""time"": 0, ""name"": ""10_inspection"", ""sequence"": -1, ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 11"": {""event_ts"": 1649928089, ""event_ts_timezone"": 1649928089, ""time"": 1.13, ""sequence"": 10, ""name"": ""11_return item"", ""lean"": ""RNVA"", ""target_time"": 1}}",43.54999999999999,0,-1,-1,40.0,1,0123,phone2022,phone2022-description,1,AE-33,LXKS_C02-2FT-02_2_A_AE-33_0700-1800,2,CAM_001,1,LXKS,C02-2FT-02,2,A,0700-1800,2-0700-1800
2022-04-14 09:22:08,2022-04-14 09:22:08,38.67999999999999,complete,correct,0,11,"{""Step 1"": {""event_ts"": 1649928097, ""event_ts_timezone"": 1649928097, ""time"": 8.01, ""sequence"": 1, ""name"": ""01_waiting"", ""lean"": ""NVA"", ""target_time"": 10}, ""Step 2"": {""event_ts"": 1649928098, ""event_ts_timezone"": 1649928098, ""time"": 0.81, ""sequence"": 2, ""name"": ""02_pick up"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 3"": {""event_ts"": 1649928100, ""event_ts_timezone"": 1649928100, ""time"": 2.02, ""sequence"": 3, ""name"": ""03_place on fixture"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 4"": {""event_ts"": 1649928104, ""event_ts_timezone"": 1649928104, ""time"": 4.4, ""sequence"": 4, ""name"": ""04_pick up tool"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 5"": {""event_ts"": 1649928105, ""event_ts_timezone"": 1649928105, ""time"": 0.82, ""sequence"": 5, ""name"": ""05_pick up screw"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 6"": {""event_ts"": 1649928110, ""event_ts_timezone"": 1649928110, ""time"": 5.29, ""sequence"": 6, ""name"": ""06_place scew"", ""lean"": ""VA"", ""target_time"": 5}, ""Step 7"": {""event_ts"": 1649928120, ""event_ts_timezone"": 1649928120, ""time"": 9.45, ""sequence"": 7, ""name"": ""07_screw operation"", ""lean"": ""VA"", ""target_time"": 10}, ""Step 8"": {""event_ts"": 1649928121, ""event_ts_timezone"": 1649928121, ""time"": 1.09, ""sequence"": 8, ""name"": ""08_put back tool"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 9"": {""event_ts"": 1649928124, ""event_ts_timezone"": 1649928124, ""time"": 3.23, ""sequence"": 9, ""name"": ""09_remove from fixture"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 10"": {""event_ts"": 1649928127, ""event_ts_timezone"": 1649928127, ""time"": 2.59, ""sequence"": 10, ""name"": ""10_inspection"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 11"": {""event_ts"": 1649928128, ""event_ts_timezone"": 1649928128, ""time"": 0.97, ""sequence"": 11, ""name"": ""11_return item"", ""lean"": ""RNVA"", ""target_time"": 1}}",38.67999999999999,0,-1,-1,40.0,1,0123,phone2022,phone2022-description,1,AE-33,LXKS_C02-2FT-02_2_A_AE-33_0700-1800,2,CAM_001,1,LXKS,C02-2FT-02,2,A,0700-1800,2-0700-1800
2022-04-14 09:23:17,2022-04-14 09:23:17,69.29,complete,correct,0,11,"{""Step 1"": {""event_ts"": 1649928136, ""event_ts_timezone"": 1649928136, ""time"": 8.22, ""sequence"": 1, ""name"": ""01_waiting"", ""lean"": ""NVA"", ""target_time"": 10}, ""Step 2"": {""event_ts"": 1649928137, ""event_ts_timezone"": 1649928137, ""time"": 0.94, ""sequence"": 2, ""name"": ""02_pick up"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 3"": {""event_ts"": 1649928140, ""event_ts_timezone"": 1649928140, ""time"": 3.32, ""sequence"": 3, ""name"": ""03_place on fixture"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 4"": {""event_ts"": 1649928143, ""event_ts_timezone"": 1649928143, ""time"": 2.94, ""sequence"": 4, ""name"": ""04_pick up tool"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 5"": {""event_ts"": 1649928144, ""event_ts_timezone"": 1649928144, ""time"": 1.05, ""sequence"": 5, ""name"": ""05_pick up screw"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 6"": {""event_ts"": 1649928157, ""event_ts_timezone"": 1649928157, ""time"": 12.58, ""sequence"": 6, ""name"": ""06_place scew"", ""lean"": ""VA"", ""target_time"": 5}, ""Step 7"": {""event_ts"": 1649928185, ""event_ts_timezone"": 1649928185, ""time"": 28.15, ""sequence"": 7, ""name"": ""07_screw operation"", ""lean"": ""VA"", ""target_time"": 10}, ""Step 8"": {""event_ts"": 1649928186, ""event_ts_timezone"": 1649928186, ""time"": 1.08, ""sequence"": 8, ""name"": ""08_put back tool"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 9"": {""event_ts"": 1649928191, ""event_ts_timezone"": 1649928191, ""time"": 4.85, ""sequence"": 9, ""name"": ""09_remove from fixture"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 10"": {""event_ts"": 1649928196, ""event_ts_timezone"": 1649928196, ""time"": 5.18, ""sequence"": 10, ""name"": ""10_inspection"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 11"": {""event_ts"": 1649928197, ""event_ts_timezone"": 1649928197, ""time"": 0.98, ""sequence"": 11, ""name"": ""11_return item"", ""lean"": ""RNVA"", ""target_time"": 1}}",69.29,0,-1,-1,40.0,1,0123,phone2022,phone2022-description,1,AE-33,LXKS_C02-2FT-02_2_A_AE-33_0700-1800,2,CAM_001,1,LXKS,C02-2FT-02,2,A,0700-1800,2-0700-1800
2022-04-14 09:24:00,2022-04-14 09:24:00,42.70000000000001,complete,correct,0,11,"{""Step 1"": {""event_ts"": 1649928206, ""event_ts_timezone"": 1649928206, ""time"": 9.11, ""sequence"": 1, ""name"": ""01_waiting"", ""lean"": ""NVA"", ""target_time"": 10}, ""Step 2"": {""event_ts"": 1649928207, ""event_ts_timezone"": 1649928207, ""time"": 1.09, ""sequence"": 2, ""name"": ""02_pick up"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 3"": {""event_ts"": 1649928210, ""event_ts_timezone"": 1649928210, ""time"": 2.55, ""sequence"": 3, ""name"": ""03_place on fixture"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 4"": {""event_ts"": 1649928212, ""event_ts_timezone"": 1649928212, ""time"": 2.72, ""sequence"": 4, ""name"": ""04_pick up tool"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 5"": {""event_ts"": 1649928213, ""event_ts_timezone"": 1649928213, ""time"": 0.97, ""sequence"": 5, ""name"": ""05_pick up screw"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 6"": {""event_ts"": 1649928223, ""event_ts_timezone"": 1649928223, ""time"": 9.83, ""sequence"": 6, ""name"": ""06_place scew"", ""lean"": ""VA"", ""target_time"": 5}, ""Step 7"": {""event_ts"": 1649928232, ""event_ts_timezone"": 1649928232, ""time"": 9.12, ""sequence"": 7, ""name"": ""07_screw operation"", ""lean"": ""VA"", ""target_time"": 10}, ""Step 8"": {""event_ts"": 1649928233, ""event_ts_timezone"": 1649928233, ""time"": 0.84, ""sequence"": 8, ""name"": ""08_put back tool"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 9"": {""event_ts"": 1649928236, ""event_ts_timezone"": 1649928236, ""time"": 2.96, ""sequence"": 9, ""name"": ""09_remove from fixture"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 10"": {""event_ts"": 1649928239, ""event_ts_timezone"": 1649928239, ""time"": 2.66, ""sequence"": 10, ""name"": ""10_inspection"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 11"": {""event_ts"": 1649928240, ""event_ts_timezone"": 1649928240, ""time"": 0.85, ""sequence"": 11, ""name"": ""11_return item"", ""lean"": ""RNVA"", ""target_time"": 1}}",42.70000000000001,0,-1,-1,40.0,1,0123,phone2022,phone2022-description,1,AE-33,LXKS_C02-2FT-02_2_A_AE-33_0700-1800,2,CAM_001,1,LXKS,C02-2FT-02,2,A,0700-1800,2-0700-1800
2022-04-14 09:24:41,2022-04-14 09:24:41,41.14,complete,wrong,0,11,"{""Step 1"": {""event_ts"": 1649928248, ""event_ts_timezone"": 1649928248, ""time"": 8.44, ""sequence"": 1, ""name"": ""01_waiting"", ""lean"": ""NVA"", ""target_time"": 10}, ""Step 2"": {""event_ts"": 1649928250, ""event_ts_timezone"": 1649928250, ""time"": 1.56, ""sequence"": 2, ""name"": ""02_pick up"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 3"": {""event_ts"": 1649928254, ""event_ts_timezone"": 1649928254, ""time"": 4.11, ""sequence"": 3, ""name"": ""03_place on fixture"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 4"": {""event_ts"": 1649928256, ""event_ts_timezone"": 1649928256, ""time"": 2.13, ""sequence"": 4, ""name"": ""04_pick up tool"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 5"": {""event_ts"": -1, ""event_ts_timezone"": -1, ""time"": 0, ""name"": ""05_pick up screw"", ""sequence"": -1, ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 6"": {""event_ts"": 1649928261, ""event_ts_timezone"": 1649928261, ""time"": 5.19, ""sequence"": 5, ""name"": ""06_place scew"", ""lean"": ""VA"", ""target_time"": 5}, ""Step 7"": {""event_ts"": 1649928269, ""event_ts_timezone"": 1649928269, ""time"": 8.03, ""sequence"": 6, ""name"": ""07_screw operation"", ""lean"": ""VA"", ""target_time"": 10}, ""Step 8"": {""event_ts"": 1649928273, ""event_ts_timezone"": 1649928273, ""time"": 3.83, ""sequence"": 7, ""name"": ""08_put back tool"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 9"": {""event_ts"": 1649928277, ""event_ts_timezone"": 1649928277, ""time"": 3.89, ""sequence"": 8, ""name"": ""09_remove from fixture"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 10"": {""event_ts"": 1649928280, ""event_ts_timezone"": 1649928280, ""time"": 2.83, ""sequence"": 9, ""name"": ""10_inspection"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 11"": {""event_ts"": 1649928281, ""event_ts_timezone"": 1649928281, ""time"": 1.13, ""sequence"": 10, ""name"": ""11_return item"", ""lean"": ""RNVA"", ""target_time"": 1}}",41.14,0,-1,-1,40.0,1,0123,phone2022,phone2022-description,1,AE-33,LXKS_C02-2FT-02_2_A_AE-33_0700-1800,2,CAM_001,1,LXKS,C02-2FT-02,2,A,0700-1800,2-0700-1800
2022-04-14 09:25:22,2022-04-14 09:25:22,41.08,complete,correct,0,11,"{""Step 1"": {""event_ts"": 1649928291, ""event_ts_timezone"": 1649928291, ""time"": 9.97, ""sequence"": 1, ""name"": ""01_waiting"", ""lean"": ""NVA"", ""target_time"": 10}, ""Step 2"": {""event_ts"": 1649928292, ""event_ts_timezone"": 1649928292, ""time"": 0.97, ""sequence"": 2, ""name"": ""02_pick up"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 3"": {""event_ts"": 1649928294, ""event_ts_timezone"": 1649928294, ""time"": 2.57, ""sequence"": 3, ""name"": ""03_place on fixture"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 4"": {""event_ts"": 1649928296, ""event_ts_timezone"": 1649928296, ""time"": 2.13, ""sequence"": 4, ""name"": ""04_pick up tool"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 5"": {""event_ts"": 1649928298, ""event_ts_timezone"": 1649928298, ""time"": 1.64, ""sequence"": 5, ""name"": ""05_pick up screw"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 6"": {""event_ts"": 1649928303, ""event_ts_timezone"": 1649928303, ""time"": 5.36, ""sequence"": 6, ""name"": ""06_place scew"", ""lean"": ""VA"", ""target_time"": 5}, ""Step 7"": {""event_ts"": 1649928315, ""event_ts_timezone"": 1649928315, ""time"": 11.55, ""sequence"": 7, ""name"": ""07_screw operation"", ""lean"": ""VA"", ""target_time"": 10}, ""Step 8"": {""event_ts"": 1649928316, ""event_ts_timezone"": 1649928316, ""time"": 0.96, ""sequence"": 8, ""name"": ""08_put back tool"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 9"": {""event_ts"": 1649928318, ""event_ts_timezone"": 1649928318, ""time"": 2.55, ""sequence"": 9, ""name"": ""09_remove from fixture"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 10"": {""event_ts"": 1649928321, ""event_ts_timezone"": 1649928321, ""time"": 2.52, ""sequence"": 10, ""name"": ""10_inspection"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 11"": {""event_ts"": 1649928322, ""event_ts_timezone"": 1649928322, ""time"": 0.86, ""sequence"": 11, ""name"": ""11_return item"", ""lean"": ""RNVA"", ""target_time"": 1}}",41.08,0,-1,-1,40.0,1,0123,phone2022,phone2022-description,1,AE-33,LXKS_C02-2FT-02_2_A_AE-33_0700-1800,2,CAM_001,1,LXKS,C02-2FT-02,2,A,0700-1800,2-0700-1800
